event_id,timestamp,period,source_ip,destination_service,user_role,request_method,requests_per_min,payload_size_bytes,response_time_ms,cpu_load_percent,source_port,severity_level,is_malicious,attack_type
EVT-02776,2026-03-16 19:33:45,investigation,203.0.113.42,files,user,PUT,8,4408.74,4.55,59.09,61849,Critical,1,exfiltration
EVT-02777,2026-03-16 19:34:00,investigation,203.0.113.34,files,admin,POST,7,1446.74,12.11,53.26,62632,High,1,exfiltration
EVT-02778,2026-03-16 19:34:15,investigation,203.0.113.22,api,user,GET,74,29.03,122.94,89.21,56274,Medium,1,ddos
EVT-02779,2026-03-16 19:34:30,investigation,203.0.113.5,web,user,GET,57,12.35,136.29,86.21,55619,High,1,ddos
EVT-02780,2026-03-16 19:34:45,investigation,10.0.5.230,web,user,DELETE,20,8.09,23.22,44.87,53420,Medium,0,normal
EVT-02781,2026-03-16 19:35:00,investigation,203.0.113.22,web,user,GET,41,5.38,13.82,43.08,49165,Medium,1,port_scan
EVT-02782,2026-03-16 19:35:15,investigation,10.0.19.208,web,user,GET,11,97.21,31.0,23.05,51001,Medium,0,normal
EVT-02783,2026-03-16 19:35:30,investigation,10.0.14.199,api,user,GET,15,42.19,143.17,29.79,62013,Low,0,normal
EVT-02784,2026-03-16 19:35:45,investigation,203.0.113.12,web,guest,GET,61,18.62,118.33,79.0,61113,Medium,1,ddos
EVT-02785,2026-03-16 19:36:00,investigation,203.0.113.44,api,user,GET,34,6.22,9.49,43.18,49185,High,1,port_scan
EVT-02786,2026-03-16 19:36:15,investigation,10.0.6.134,auth,user,GET,18,26.83,47.47,28.52,62602,Medium,0,normal
EVT-02787,2026-03-16 19:36:30,investigation,203.0.113.25,files,user,POST,10,1728.73,62.2,48.49,60237,Low,1,exfiltration
EVT-02788,2026-03-16 19:36:45,investigation,203.0.113.23,auth,admin,POST,34,12.04,18.98,58.85,50005,High,1,brute_force
EVT-02789,2026-03-16 19:37:00,investigation,203.0.113.7,web,user,GET,29,11.25,3.49,50.86,49156,High,1,port_scan
EVT-02790,2026-03-16 19:37:15,investigation,10.0.11.38,web,user,PUT,16,2.6,2.63,37.43,60473,Medium,0,normal
EVT-02791,2026-03-16 19:37:30,investigation,203.0.113.15,web,user,GET,82,17.16,97.46,73.45,60275,Critical,1,ddos
EVT-02792,2026-03-16 19:37:45,investigation,203.0.113.33,web,user,GET,66,29.85,194.38,72.51,56498,High,1,ddos
EVT-02793,2026-03-16 19:38:00,investigation,203.0.113.25,api,user,GET,35,4.92,15.21,37.45,49158,Critical,1,port_scan
EVT-02794,2026-03-16 19:38:15,investigation,203.0.113.28,auth,user,POST,51,37.24,8.15,56.0,50000,Critical,1,brute_force
EVT-02795,2026-03-16 19:38:30,investigation,203.0.113.8,auth,user,POST,41,5.9,4.27,59.85,50000,Critical,1,brute_force
EVT-02796,2026-03-16 19:38:45,investigation,10.0.12.5,web,user,PUT,14,46.93,92.96,26.75,51971,Low,0,normal
EVT-02797,2026-03-16 19:39:00,investigation,203.0.113.43,web,user,GET,58,7.21,185.27,72.41,61640,High,1,ddos
EVT-02798,2026-03-16 19:39:15,investigation,10.0.19.214,auth,user,GET,9,109.8,64.27,41.96,64623,Low,0,normal
EVT-02799,2026-03-16 19:39:30,investigation,203.0.113.15,auth,user,POST,37,26.6,0.66,53.59,50018,High,1,brute_force
EVT-02800,2026-03-16 19:39:45,investigation,203.0.113.5,api,guest,GET,77,25.53,61.55,80.23,59038,Critical,1,ddos
EVT-02801,2026-03-16 19:40:00,investigation,203.0.113.12,web,user,GET,34,5.04,48.23,49.44,49186,Critical,1,port_scan
EVT-02802,2026-03-16 19:40:15,investigation,10.0.10.37,api,user,POST,14,17.19,21.89,35.28,51084,Low,0,normal
EVT-02803,2026-03-16 19:40:30,investigation,203.0.113.12,auth,user,POST,39,9.57,2.11,40.07,50022,Critical,1,brute_force
EVT-02804,2026-03-16 19:40:45,investigation,203.0.113.9,web,user,GET,69,30.18,90.84,80.04,53555,Medium,1,ddos
EVT-02805,2026-03-16 19:41:00,investigation,203.0.113.21,web,user,GET,69,11.55,74.74,89.4,64683,Critical,1,ddos
EVT-02806,2026-03-16 19:41:15,investigation,10.0.8.155,auth,guest,GET,10,27.7,132.39,37.18,56552,Low,0,normal
EVT-02807,2026-03-16 19:41:30,investigation,203.0.113.16,api,user,GET,30,10.61,19.78,44.64,49185,Critical,1,port_scan
EVT-02808,2026-03-16 19:41:45,investigation,203.0.113.14,files,admin,POST,10,3616.57,71.99,46.61,57708,Medium,1,exfiltration
EVT-02809,2026-03-16 19:42:00,investigation,203.0.113.26,web,user,GET,73,41.61,323.13,84.41,52546,High,1,ddos
EVT-02810,2026-03-16 19:42:15,investigation,203.0.113.19,web,user,GET,71,15.32,105.34,89.52,59222,Critical,1,ddos
EVT-02811,2026-03-16 19:42:30,investigation,203.0.113.26,auth,admin,POST,42,7.91,3.72,43.57,50004,High,1,brute_force
EVT-02812,2026-03-16 19:42:45,investigation,203.0.113.33,web,user,GET,54,22.4,115.68,80.78,61345,Critical,1,ddos
EVT-02813,2026-03-16 19:43:00,investigation,203.0.113.34,auth,user,GET,39,27.63,16.59,51.35,50019,Critical,1,brute_force
EVT-02814,2026-03-16 19:43:15,investigation,10.0.20.79,auth,user,GET,12,77.79,157.45,58.16,60447,Low,0,normal
EVT-02815,2026-03-16 19:43:30,investigation,203.0.113.14,files,user,POST,9,1463.9,130.35,49.59,52007,Critical,1,exfiltration
EVT-02816,2026-03-16 19:43:45,investigation,10.0.2.69,web,user,GET,13,2.99,44.93,34.74,59885,Low,0,normal
EVT-02817,2026-03-16 19:44:00,investigation,10.0.4.73,web,user,GET,16,10.29,117.71,32.99,59692,Medium,0,normal
EVT-02818,2026-03-16 19:44:15,investigation,10.0.7.108,web,user,POST,11,23.29,57.59,28.44,60818,Low,0,normal
EVT-02819,2026-03-16 19:44:30,investigation,10.0.3.207,api,user,POST,14,67.99,43.38,46.3,55147,Low,0,normal
EVT-02820,2026-03-16 19:44:45,investigation,203.0.113.41,auth,user,GET,25,5.48,9.94,45.34,49192,High,1,port_scan
EVT-02821,2026-03-16 19:45:00,investigation,10.0.14.2,api,user,GET,13,8.47,16.74,38.57,57144,Medium,0,normal
EVT-02822,2026-03-16 19:45:15,investigation,203.0.113.27,files,guest,POST,6,5562.75,229.03,43.4,63975,High,1,exfiltration
EVT-02823,2026-03-16 19:45:30,investigation,10.0.15.101,api,user,GET,18,3.38,34.7,35.87,54528,Low,0,normal
EVT-02824,2026-03-16 19:45:45,investigation,10.0.9.181,web,user,POST,17,199.85,3.4,36.41,56647,High,0,normal
EVT-02825,2026-03-16 19:46:00,investigation,10.0.12.6,api,guest,GET,17,4.14,12.7,49.6,56826,Medium,0,normal
EVT-02826,2026-03-16 19:46:15,investigation,10.0.14.13,web,user,PUT,11,16.8,53.11,31.06,60353,Low,0,normal
EVT-02827,2026-03-16 19:46:30,investigation,203.0.113.19,auth,guest,GET,28,4.94,24.94,25.53,49175,High,1,port_scan
EVT-02828,2026-03-16 19:46:45,investigation,203.0.113.16,web,user,GET,22,16.19,0.92,42.26,49168,High,1,port_scan
EVT-02829,2026-03-16 19:47:00,investigation,10.0.3.125,api,guest,GET,13,63.56,24.58,32.83,52534,Low,0,normal
EVT-02830,2026-03-16 19:47:15,investigation,10.0.7.251,web,guest,PUT,20,54.01,15.21,27.09,56771,Low,0,normal
EVT-02831,2026-03-16 19:47:30,investigation,10.0.20.102,web,user,GET,18,80.38,159.28,42.64,56884,Low,0,normal
EVT-02832,2026-03-16 19:47:45,investigation,10.0.15.98,api,user,POST,8,14.61,56.73,33.22,62933,Low,0,normal
EVT-02833,2026-03-16 19:48:00,investigation,203.0.113.4,files,guest,PUT,14,884.53,42.37,42.72,61851,High,1,exfiltration
EVT-02834,2026-03-16 19:48:15,investigation,10.0.12.116,files,user,GET,10,45.63,25.49,35.42,50845,Low,0,normal
EVT-02835,2026-03-16 19:48:30,investigation,203.0.113.39,auth,admin,POST,45,11.63,12.66,44.09,50022,Critical,1,brute_force
EVT-02836,2026-03-16 19:48:45,investigation,203.0.113.27,auth,user,POST,43,12.77,19.19,58.81,50014,High,1,brute_force
EVT-02837,2026-03-16 19:49:00,investigation,203.0.113.26,auth,user,GET,33,5.73,6.75,42.46,49169,High,1,port_scan
EVT-02838,2026-03-16 19:49:15,investigation,203.0.113.15,web,guest,GET,82,17.0,125.17,86.19,52183,Critical,1,ddos
EVT-02839,2026-03-16 19:49:30,investigation,10.0.2.19,web,user,DELETE,14,21.22,67.25,31.25,52650,Low,0,normal
EVT-02840,2026-03-16 19:49:45,investigation,203.0.113.2,files,user,PUT,8,2012.79,227.79,49.15,51157,High,1,exfiltration
EVT-02841,2026-03-16 19:50:00,investigation,10.0.2.215,web,user,GET,15,14.13,110.51,26.29,49461,Medium,0,normal
EVT-02842,2026-03-16 19:50:15,investigation,10.0.6.140,web,admin,POST,14,18.12,2.3,38.15,51533,Low,0,normal
EVT-02843,2026-03-16 19:50:30,investigation,203.0.113.24,files,user,POST,5,828.05,54.04,71.77,50634,High,1,exfiltration
EVT-02844,2026-03-16 19:50:45,investigation,203.0.113.15,web,user,POST,81,31.26,60.78,78.71,62903,High,1,ddos
EVT-02845,2026-03-16 19:51:00,investigation,203.0.113.40,files,user,POST,10,12594.19,89.36,51.61,50813,Critical,1,exfiltration
EVT-02846,2026-03-16 19:51:15,investigation,10.0.16.76,api,user,DELETE,9,33.85,102.49,38.65,56775,Low,0,normal
EVT-02847,2026-03-16 19:51:30,investigation,203.0.113.37,files,user,PUT,9,1320.35,24.83,54.36,56806,Medium,1,exfiltration
EVT-02848,2026-03-16 19:51:45,investigation,10.0.11.231,files,user,POST,12,2.38,29.35,41.52,54897,Medium,0,normal
EVT-02849,2026-03-16 19:52:00,investigation,10.0.3.104,files,user,POST,14,43.76,77.86,35.4,56481,Low,0,normal
EVT-02850,2026-03-16 19:52:15,investigation,203.0.113.12,api,user,GET,26,5.06,1.39,42.48,49171,Critical,1,port_scan
EVT-02851,2026-03-16 19:52:30,investigation,203.0.113.23,web,user,GET,26,9.72,28.91,38.81,49158,Critical,1,port_scan
EVT-02852,2026-03-16 19:52:45,investigation,203.0.113.26,auth,user,GET,36,10.69,49.63,45.59,49157,Critical,1,port_scan
EVT-02853,2026-03-16 19:53:00,investigation,203.0.113.8,files,user,POST,4,5665.29,0.5,39.99,58525,Critical,1,exfiltration
EVT-02854,2026-03-16 19:53:15,investigation,203.0.113.4,files,user,POST,11,4269.25,35.51,40.97,62522,High,1,exfiltration
EVT-02855,2026-03-16 19:53:30,investigation,203.0.113.12,web,admin,GET,71,15.02,110.51,93.7,54548,Critical,1,ddos
EVT-02856,2026-03-16 19:53:45,investigation,203.0.113.13,api,user,POST,57,34.68,257.03,82.71,49264,Critical,1,ddos
EVT-02857,2026-03-16 19:54:00,investigation,203.0.113.20,auth,user,GET,36,10.99,19.65,42.16,49172,High,1,port_scan
EVT-02858,2026-03-16 19:54:15,investigation,10.0.5.122,auth,user,GET,10,84.14,7.37,50.73,55341,Medium,0,normal
EVT-02859,2026-03-16 19:54:30,investigation,203.0.113.23,api,guest,POST,68,17.11,328.25,67.32,50434,High,1,ddos
EVT-02860,2026-03-16 19:54:45,investigation,10.0.5.233,auth,user,DELETE,20,12.73,52.3,28.97,60025,Low,0,normal
EVT-02861,2026-03-16 19:55:00,investigation,203.0.113.38,web,user,GET,78,17.82,108.15,87.52,51364,High,1,ddos
EVT-02862,2026-03-16 19:55:15,investigation,203.0.113.3,api,guest,GET,38,11.0,13.13,49.81,49168,High,1,port_scan
EVT-02863,2026-03-16 19:55:30,investigation,203.0.113.29,files,guest,POST,9,582.75,111.85,45.83,59494,Critical,1,exfiltration
EVT-02864,2026-03-16 19:55:45,investigation,203.0.113.41,web,guest,GET,70,13.22,180.62,81.57,62679,Medium,1,ddos
EVT-02865,2026-03-16 19:56:00,investigation,10.0.13.12,auth,user,POST,21,33.99,113.67,40.62,65032,Medium,0,normal
EVT-02866,2026-03-16 19:56:15,investigation,10.0.8.251,web,user,GET,14,7.68,13.29,30.92,58602,Medium,0,normal
EVT-02867,2026-03-16 19:56:30,investigation,203.0.113.22,auth,user,POST,43,9.98,42.14,55.42,50022,High,1,brute_force
EVT-02868,2026-03-16 19:56:45,investigation,203.0.113.24,files,user,POST,8,4800.22,50.62,60.4,54982,Critical,1,exfiltration
EVT-02869,2026-03-16 19:57:00,investigation,203.0.113.13,web,user,GET,61,10.29,177.8,93.37,63298,Critical,1,ddos
EVT-02870,2026-03-16 19:57:15,investigation,203.0.113.35,web,user,GET,38,20.34,39.6,33.16,49197,High,1,port_scan
EVT-02871,2026-03-16 19:57:30,investigation,203.0.113.6,files,user,POST,7,1845.45,59.61,47.54,59684,Critical,1,exfiltration
EVT-02872,2026-03-16 19:57:45,investigation,203.0.113.20,web,guest,GET,56,11.53,108.03,69.97,53584,Medium,1,ddos
EVT-02873,2026-03-16 19:58:00,investigation,203.0.113.4,auth,admin,POST,42,10.91,61.81,69.48,50009,High,1,brute_force
EVT-02874,2026-03-16 19:58:15,investigation,10.0.6.147,web,user,DELETE,12,20.92,70.78,21.09,53338,Low,0,normal
EVT-02875,2026-03-16 19:58:30,investigation,203.0.113.21,web,user,POST,64,29.95,451.58,83.91,57926,Medium,1,ddos
EVT-02876,2026-03-16 19:58:45,investigation,203.0.113.12,auth,user,POST,40,23.2,25.31,72.77,50011,Critical,1,brute_force
EVT-02877,2026-03-16 19:59:00,investigation,203.0.113.36,api,user,GET,27,8.54,15.07,36.33,49153,High,1,port_scan
EVT-02878,2026-03-16 19:59:15,investigation,203.0.113.15,api,user,GET,73,11.44,127.4,89.66,54708,High,1,ddos
EVT-02879,2026-03-16 19:59:30,investigation,203.0.113.32,files,user,POST,7,4954.33,27.74,39.3,49664,Critical,1,exfiltration
EVT-02880,2026-03-16 19:59:45,investigation,10.0.20.89,web,user,PUT,18,13.93,19.46,32.8,65135,High,0,normal
EVT-02881,2026-03-16 20:00:00,investigation,203.0.113.6,auth,guest,GET,38,5.75,80.82,40.98,49184,High,1,port_scan
EVT-02882,2026-03-16 20:00:15,investigation,203.0.113.26,auth,user,POST,36,11.5,6.39,54.64,50022,High,1,brute_force
EVT-02883,2026-03-16 20:00:30,investigation,203.0.113.13,web,user,GET,57,11.17,459.91,74.51,61591,High,1,ddos
EVT-02884,2026-03-16 20:00:45,investigation,203.0.113.5,files,user,POST,8,3539.45,33.4,44.37,62193,Critical,1,exfiltration
EVT-02885,2026-03-16 20:01:00,investigation,10.0.9.133,api,guest,DELETE,16,2.88,126.82,41.58,49569,Low,0,normal
EVT-02886,2026-03-16 20:01:15,investigation,10.0.6.14,web,admin,PUT,12,63.9,3.94,38.33,63277,Low,0,normal
EVT-02887,2026-03-16 20:01:30,investigation,203.0.113.14,web,user,POST,54,44.05,154.0,82.69,57802,Critical,1,ddos
EVT-02888,2026-03-16 20:01:45,investigation,203.0.113.38,api,user,GET,27,10.08,17.11,47.63,49190,High,1,port_scan
EVT-02889,2026-03-16 20:02:00,investigation,10.0.18.28,files,user,DELETE,13,22.51,32.13,30.36,64666,Low,0,normal
EVT-02890,2026-03-16 20:02:15,investigation,10.0.6.33,web,user,GET,25,2.06,55.88,19.61,58615,Low,0,normal
EVT-02891,2026-03-16 20:02:30,investigation,10.0.3.115,web,user,GET,12,146.06,41.12,35.16,57479,Low,0,normal
EVT-02892,2026-03-16 20:02:45,investigation,203.0.113.21,auth,admin,POST,37,15.13,9.77,54.87,50023,Critical,1,brute_force
EVT-02893,2026-03-16 20:03:00,investigation,10.0.15.97,auth,guest,GET,15,45.94,86.55,39.82,52749,Low,0,normal
EVT-02894,2026-03-16 20:03:15,investigation,203.0.113.20,auth,user,POST,40,15.92,28.35,58.28,50021,High,1,brute_force
EVT-02895,2026-03-16 20:03:30,investigation,203.0.113.3,files,user,POST,8,1682.58,125.53,58.44,63790,High,1,exfiltration
EVT-02896,2026-03-16 20:03:45,investigation,203.0.113.28,api,user,GET,28,6.87,11.97,36.34,49188,Critical,1,port_scan
EVT-02897,2026-03-16 20:04:00,investigation,10.0.18.130,web,user,POST,14,91.59,11.16,39.21,51283,Low,0,normal
EVT-02898,2026-03-16 20:04:15,investigation,203.0.113.1,auth,admin,GET,21,6.82,12.77,46.89,49192,Critical,1,port_scan
EVT-02899,2026-03-16 20:04:30,investigation,203.0.113.15,auth,user,POST,31,8.0,30.84,52.91,50014,High,1,brute_force
EVT-02900,2026-03-16 20:04:45,investigation,10.0.11.168,auth,user,GET,10,67.12,93.15,30.78,56667,Low,0,normal
EVT-02901,2026-03-16 20:05:00,investigation,10.0.16.195,api,user,PUT,18,6.47,193.18,33.12,51181,Low,0,normal
EVT-02902,2026-03-16 20:05:15,investigation,203.0.113.29,auth,user,GET,43,9.41,1.33,42.84,49188,Critical,1,port_scan
EVT-02903,2026-03-16 20:05:30,investigation,203.0.113.5,auth,admin,POST,47,15.2,53.0,69.86,50014,High,1,brute_force
EVT-02904,2026-03-16 20:05:45,investigation,203.0.113.24,api,guest,GET,72,3.14,117.57,83.31,61331,Critical,1,ddos
EVT-02905,2026-03-16 20:06:00,investigation,10.0.4.227,web,user,GET,12,13.64,10.34,32.87,56672,Medium,0,normal
EVT-02906,2026-03-16 20:06:15,investigation,10.0.18.76,web,user,PUT,15,53.27,57.5,34.26,60172,Medium,0,normal
EVT-02907,2026-03-16 20:06:30,investigation,10.0.11.105,api,user,POST,23,46.23,4.29,31.19,58048,Medium,0,normal
EVT-02908,2026-03-16 20:06:45,investigation,203.0.113.31,auth,user,POST,38,7.44,18.14,55.94,50019,Critical,1,brute_force
EVT-02909,2026-03-16 20:07:00,investigation,203.0.113.6,auth,user,POST,34,35.12,56.3,50.08,50015,Critical,1,brute_force
EVT-02910,2026-03-16 20:07:15,investigation,10.0.14.227,auth,user,POST,14,121.0,17.51,16.58,54076,Low,0,normal
EVT-02911,2026-03-16 20:07:30,investigation,203.0.113.34,auth,user,GET,25,17.66,71.66,40.06,49156,Critical,1,port_scan
EVT-02912,2026-03-16 20:07:45,investigation,203.0.113.19,web,user,GET,33,5.98,3.33,39.07,49162,High,1,port_scan
EVT-02913,2026-03-16 20:08:00,investigation,10.0.16.137,web,user,PUT,21,60.45,42.42,39.14,60591,High,0,normal
EVT-02914,2026-03-16 20:08:15,investigation,203.0.113.31,web,guest,GET,76,18.62,141.71,83.26,55929,High,1,ddos
EVT-02915,2026-03-16 20:08:30,investigation,203.0.113.3,web,user,GET,60,34.71,145.24,81.05,61227,Critical,1,ddos
EVT-02916,2026-03-16 20:08:45,investigation,203.0.113.6,auth,user,POST,36,16.46,0.5,55.57,50013,High,1,brute_force
EVT-02917,2026-03-16 20:09:00,investigation,203.0.113.30,auth,user,POST,39,10.53,38.44,36.62,50000,Critical,1,brute_force
EVT-02918,2026-03-16 20:09:15,investigation,203.0.113.30,web,user,POST,67,8.27,62.6,79.78,54326,High,1,ddos
EVT-02919,2026-03-16 20:09:30,investigation,203.0.113.42,files,user,PUT,5,6203.73,40.15,40.78,50713,High,1,exfiltration
EVT-02920,2026-03-16 20:09:45,investigation,10.0.14.248,api,user,GET,17,23.4,65.48,26.93,58554,Low,0,normal
EVT-02921,2026-03-16 20:10:00,investigation,203.0.113.4,web,guest,GET,75,8.14,76.8,70.86,49861,Critical,1,ddos
EVT-02922,2026-03-16 20:10:15,investigation,203.0.113.24,web,user,GET,72,32.67,560.32,84.18,52134,High,1,ddos
EVT-02923,2026-03-16 20:10:30,investigation,10.0.8.205,api,admin,GET,12,85.47,33.14,43.47,54253,Medium,0,normal
EVT-02924,2026-03-16 20:10:45,investigation,203.0.113.8,api,user,GET,25,9.3,28.25,41.48,49161,Critical,1,port_scan
EVT-02925,2026-03-16 20:11:00,investigation,203.0.113.20,auth,admin,GET,19,6.76,2.77,55.76,49160,Critical,1,port_scan
EVT-02926,2026-03-16 20:11:15,investigation,203.0.113.14,auth,user,GET,42,9.59,13.23,55.68,50018,Critical,1,brute_force
EVT-02927,2026-03-16 20:11:30,investigation,10.0.19.39,auth,user,GET,14,11.87,100.03,31.33,52639,Low,0,normal
EVT-02928,2026-03-16 20:11:45,investigation,203.0.113.7,auth,user,POST,48,11.63,18.49,54.81,50012,Low,1,brute_force
EVT-02929,2026-03-16 20:12:00,investigation,203.0.113.22,web,user,GET,64,21.78,73.21,91.97,56578,Medium,1,ddos
EVT-02930,2026-03-16 20:12:15,investigation,203.0.113.26,api,user,GET,64,8.11,79.13,86.0,63623,Critical,1,ddos
EVT-02931,2026-03-16 20:12:30,investigation,10.0.6.34,web,user,GET,13,4.72,0.98,22.75,63253,Low,0,normal
EVT-02932,2026-03-16 20:12:45,investigation,203.0.113.33,files,guest,PUT,10,3314.23,44.15,40.51,55634,High,1,exfiltration
EVT-02933,2026-03-16 20:13:00,investigation,203.0.113.20,web,user,GET,26,5.73,15.08,48.66,49185,Critical,1,port_scan
EVT-02934,2026-03-16 20:13:15,investigation,10.0.20.64,auth,user,GET,11,5.11,35.29,28.52,56351,Low,0,normal
EVT-02935,2026-03-16 20:13:30,investigation,203.0.113.4,files,user,POST,10,2030.23,187.72,47.89,52864,Critical,1,exfiltration
EVT-02936,2026-03-16 20:13:45,investigation,10.0.4.13,web,user,GET,16,210.56,10.02,45.24,53747,Low,0,normal
EVT-02937,2026-03-16 20:14:00,investigation,203.0.113.31,files,user,POST,7,1530.0,16.38,40.23,59401,Critical,1,exfiltration
EVT-02938,2026-03-16 20:14:15,investigation,203.0.113.5,api,user,GET,25,4.6,7.86,51.37,49181,Critical,1,port_scan
EVT-02939,2026-03-16 20:14:30,investigation,203.0.113.19,web,user,GET,34,9.06,18.98,41.8,49161,High,1,port_scan
EVT-02940,2026-03-16 20:14:45,investigation,10.0.19.221,api,user,GET,11,10.66,52.51,29.93,63452,High,0,normal
EVT-02941,2026-03-16 20:15:00,investigation,203.0.113.23,api,guest,GET,75,40.17,847.64,81.53,56165,Critical,1,ddos
EVT-02942,2026-03-16 20:15:15,investigation,10.0.12.232,api,user,GET,14,20.43,191.59,25.67,64507,Low,0,normal
EVT-02943,2026-03-16 20:15:30,investigation,203.0.113.30,auth,admin,POST,38,6.71,4.36,57.0,50010,Critical,1,brute_force
EVT-02944,2026-03-16 20:15:45,investigation,203.0.113.27,files,guest,POST,8,3327.85,7.17,45.04,55959,High,1,exfiltration
EVT-02945,2026-03-16 20:16:00,investigation,10.0.20.21,auth,admin,GET,16,20.83,4.7,41.4,62546,Low,0,normal
EVT-02946,2026-03-16 20:16:15,investigation,10.0.17.35,web,user,POST,21,10.77,1.67,16.13,61192,Medium,0,normal
EVT-02947,2026-03-16 20:16:30,investigation,10.0.10.219,web,guest,POST,15,188.25,76.96,39.29,59086,Low,0,normal
EVT-02948,2026-03-16 20:16:45,investigation,203.0.113.2,web,user,GET,59,3.62,185.18,92.19,57504,Critical,1,ddos
EVT-02949,2026-03-16 20:17:00,investigation,203.0.113.11,auth,user,GET,30,10.48,2.97,47.04,49180,Medium,1,port_scan
EVT-02950,2026-03-16 20:17:15,investigation,203.0.113.44,auth,user,POST,44,2.91,18.6,36.95,50007,Critical,1,brute_force
EVT-02951,2026-03-16 20:17:30,investigation,203.0.113.1,api,user,POST,72,4.37,51.09,78.26,56095,Critical,1,ddos
EVT-02952,2026-03-16 20:17:45,investigation,203.0.113.29,files,user,POST,7,2657.26,36.83,51.85,50112,High,1,exfiltration
EVT-02953,2026-03-16 20:18:00,investigation,203.0.113.25,auth,user,GET,30,8.95,2.37,43.13,49165,High,1,port_scan
EVT-02954,2026-03-16 20:18:15,investigation,10.0.19.7,web,guest,GET,8,183.06,21.6,36.54,55112,Medium,0,normal
EVT-02955,2026-03-16 20:18:30,investigation,203.0.113.20,api,user,GET,33,3.69,28.88,48.02,49174,High,1,port_scan
EVT-02956,2026-03-16 20:18:45,investigation,203.0.113.44,api,user,GET,29,10.79,41.71,47.06,49171,Critical,1,port_scan
EVT-02957,2026-03-16 20:19:00,investigation,10.0.8.43,web,guest,GET,14,31.56,9.8,27.41,58819,Medium,0,normal
EVT-02958,2026-03-16 20:19:15,investigation,10.0.13.1,auth,user,POST,11,1.31,95.89,28.72,62662,Low,0,normal
EVT-02959,2026-03-16 20:19:30,investigation,10.0.7.65,files,user,GET,19,12.21,7.64,46.18,61614,Medium,0,normal
EVT-02960,2026-03-16 20:19:45,investigation,203.0.113.3,auth,user,POST,43,13.35,104.74,54.33,50004,Critical,1,brute_force
